#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
6.9991e+04 8.3235e-05 9.9992e-01 7.0319e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.3359e-05 9.9997e-01 1.7568e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 31.9910
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 8.9620e-19 4.2751e-08 1.0000e+00 3.3930e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 2.3494e-14 1.0495e-05 9.9999e-01 8.7842e-25 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 3.4350e-14 1.3857e-05 9.9999e-01 2.1810e-25 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 4.5357e-14 1.6957e-05 9.9998e-01 7.9432e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 5.7285e-14 2.0082e-05 9.9998e-01 3.3975e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 6.7299e-14 2.2553e-05 9.9998e-01 1.9018e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 7.6590e-14 2.4757e-05 9.9998e-01 1.1890e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 8.3968e-14 2.6470e-05 9.9997e-01 8.4358e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 9.2850e-14 2.8350e-05 9.9997e-01 6.1754e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 1.1004e-13 3.1450e-05 9.9997e-01 4.3303e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 1.3027e-13 3.4724e-05 9.9997e-01 3.2260e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 1.5475e-13 3.8648e-05 9.9996e-01 2.1886e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 1.7426e-13 4.1777e-05 9.9996e-01 1.5794e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 1.9535e-13 4.5181e-05 9.9995e-01 1.0970e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 2.1335e-13 4.8227e-05 9.9995e-01 7.7151e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 2.2330e-13 5.0348e-05 9.9995e-01 5.6110e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 2.4032e-13 5.3396e-05 9.9995e-01 3.9171e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 2.6244e-13 5.7269e-05 9.9994e-01 2.5575e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 3.0819e-13 6.4508e-05 9.9994e-01 1.3323e-28 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 3.7810e-13 7.5148e-05 9.9992e-01 5.6752e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 5.0379e-13 9.3054e-05 9.9991e-01 1.7106e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 7.5725e-13 1.2607e-04 9.9987e-01 3.0448e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 1.3009e-12 1.8862e-04 9.9981e-01 2.9808e-31 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 2.5118e-12 3.0896e-04 9.9969e-01 1.5809e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 4.2503e-12 4.7636e-04 9.9952e-01 7.7289e-34 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 8.3302e-12 7.8646e-04 9.9921e-01 3.6092e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 3.3644e-11 1.9468e-03 9.9805e-01 5.3088e-37 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 2.0414e-10 6.4555e-03 9.9354e-01 1.2391e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 3.2949e-10 1.0378e-02 9.8962e-01 1.5207e-41 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 5.1175e-10 1.5246e-02 9.8475e-01 6.3199e-43 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.2660e-09 2.8513e-02 9.7149e-01 1.5414e-44 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 3.7001e-09 5.9200e-02 9.4080e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 1.3352e-08 1.4110e-01 8.5890e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 5.6114e-08 3.5045e-01 6.4955e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 2.0505e-07 6.7435e-01 3.2565e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 5.8009e-07 9.0421e-01 9.5785e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 1.7387e-06 9.8608e-01 1.3916e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 5.5274e-06 9.9852e-01 1.4786e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.6714e-05 9.9982e-01 1.6553e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 4.6390e-05 9.9993e-01 2.0875e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 1.0346e-04 9.9989e-01 3.6874e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 2.1325e-04 9.9979e-01 7.5860e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 3.8972e-04 9.9961e-01 2.0021e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 5.9705e-04 9.9940e-01 7.3237e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 8.2488e-04 9.9918e-01 3.1143e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.0445e-03 9.9896e-01 1.5690e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 1.4303e-03 9.9857e-01 7.3948e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 1.8567e-03 9.9814e-01 4.0583e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 2.4790e-03 9.9752e-01 2.3409e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 3.9264e-03 9.9607e-01 1.1075e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 5.8322e-03 9.9417e-01 5.6299e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 7.7586e-03 9.9224e-01 3.2594e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.0007e-02 9.8999e-01 1.8622e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.0812e-02 9.8919e-01 1.4184e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.0458e-02 9.8954e-01 1.1506e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.7546e-03 9.9025e-01 1.0537e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.0496e-02 9.8950e-01 7.0402e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.1735e-02 9.8826e-01 3.9610e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.4995e-02 9.8501e-01 1.7066e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.8408e-02 9.8159e-01 8.2343e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.1394e-02 9.7861e-01 4.4449e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.9693e-02 9.8031e-01 3.9306e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.7621e-02 9.8238e-01 3.8461e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.7115e-02 9.8289e-01 3.2463e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.4110e-02 9.8589e-01 3.5642e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0909e-02 9.8909e-01 4.2906e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0548e-02 9.8945e-01 3.4317e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0535e-02 9.8946e-01 2.5673e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 8.6039e-03 9.9140e-01 2.6800e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 7.3276e-03 9.9267e-01 2.3424e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 6.7090e-03 9.9329e-01 1.7277e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 7.3400e-03 9.9266e-01 7.9696e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 4.7811e-03 9.9522e-01 6.4572e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.8841e-03 9.9712e-01 4.3064e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.8613e-03 9.9814e-01 3.3138e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.6416e-03 9.9836e-01 1.6857e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.2422e-03 9.9876e-01 1.5356e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0686e-03 9.9893e-01 1.0927e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.1102e-03 9.9789e-01 1.3517e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.7275e-03 9.9727e-01 4.1203e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.3450e-03 9.9866e-01 1.0774e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.8360e-03 9.9816e-01 4.0780e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.2568e-03 9.9874e-01 5.5917e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.2260e-03 9.9877e-01 3.6303e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 9.8623e-04 9.9901e-01 3.4643e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 7.3495e-04 9.9927e-01 3.9960e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 7.8393e-04 9.9922e-01 2.3426e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 4.8152e-04 9.9952e-01 4.0858e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 2.5960e-04 9.9974e-01 9.2085e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 2.0287e-04 9.9980e-01 1.0103e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 1.4339e-04 9.9986e-01 1.3517e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.1546e-04 9.9988e-01 1.4040e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 6.5756e-05 9.9993e-01 2.8629e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.6388e-05 9.9995e-01 3.8585e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 5.2013e-05 9.9995e-01 2.1139e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 4.7614e-05 9.9995e-01 1.7227e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 6.3934e-05 9.9994e-01 6.6799e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 6.2687e-05 9.9994e-01 4.7871e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 4.7747e-05 9.9995e-01 5.6143e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 5.5283e-05 9.9994e-01 2.9336e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.3565e-05 9.9994e-01 1.5621e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 6.8993e-05 9.9993e-01 9.3428e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 6.7235e-05 9.9993e-01 6.9581e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 4.5368e-05 9.9995e-01 1.0657e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 3.4036e-05 9.9997e-01 1.3479e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 4.1308e-05 9.9996e-01 6.8254e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 2.0872e-05 9.9998e-01 1.9313e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 4.3081e-05 9.9996e-01 3.6582e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 4.0583e-05 9.9996e-01 3.2641e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 5.2929e-05 9.9995e-01 1.7617e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 6.2670e-05 9.9994e-01 1.2111e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 7.8597e-05 9.9992e-01 7.5482e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 8.5319e-05 9.9991e-01 6.3866e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 8.3454e-05 9.9992e-01 6.6027e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 3.2260e-05 9.9997e-01 1.7693e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 32.6568
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.2577e+02 2.2050e-18 9.2509e-08 1.0000e+00 3.2400e-22 0.0000e+00 0.0000e+00 0.0000e+00
8.5779e+02 4.7133e-14 1.7925e-05 9.9998e-01 4.6956e-26 0.0000e+00 0.0000e+00 0.0000e+00
8.7843e+02 7.0430e-14 2.3939e-05 9.9998e-01 1.1016e-26 0.0000e+00 0.0000e+00 0.0000e+00
9.1772e+02 9.8492e-14 3.0430e-05 9.9997e-01 3.3149e-27 0.0000e+00 0.0000e+00 0.0000e+00
9.7304e+02 1.2666e-13 3.6412e-05 9.9996e-01 1.3456e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.0350e+03 1.5180e-13 4.1403e-05 9.9996e-01 7.0741e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.1000e+03 1.6985e-13 4.4845e-05 9.9996e-01 4.7281e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.1690e+03 1.9227e-13 4.8995e-05 9.9995e-01 3.0088e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.2425e+03 2.1269e-13 5.2444e-05 9.9995e-01 2.2082e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.3205e+03 2.5873e-13 5.9207e-05 9.9994e-01 1.4177e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.4033e+03 3.0673e-13 6.5387e-05 9.9993e-01 1.0544e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.4915e+03 3.5837e-13 7.1861e-05 9.9993e-01 7.6172e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.5852e+03 3.9840e-13 7.6916e-05 9.9992e-01 5.7730e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.6847e+03 4.3211e-13 8.1200e-05 9.9992e-01 4.5231e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.7904e+03 4.6316e-13 8.5467e-05 9.9991e-01 3.4103e-29 0.0000e+00 0.0000e+00 0.0000e+00
1.9028e+03 4.7466e-13 8.7848e-05 9.9991e-01 2.6797e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.0223e+03 4.9980e-13 9.1674e-05 9.9991e-01 2.0267e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.1493e+03 5.4085e-13 9.7605e-05 9.9990e-01 1.3711e-29 0.0000e+00 0.0000e+00 0.0000e+00
2.2843e+03 6.1633e-13 1.0751e-04 9.9989e-01 7.9762e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.4277e+03 7.5142e-13 1.2449e-04 9.9988e-01 3.4930e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.5802e+03 9.8224e-13 1.5179e-04 9.9985e-01 1.1338e-30 0.0000e+00 0.0000e+00 0.0000e+00
2.7422e+03 1.4962e-12 2.0694e-04 9.9979e-01 1.9445e-31 0.0000e+00 0.0000e+00 0.0000e+00
2.9144e+03 2.6128e-12 3.1194e-04 9.9969e-01 1.8223e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.0973e+03 5.2831e-12 5.2490e-04 9.9948e-01 8.3928e-34 0.0000e+00 0.0000e+00 0.0000e+00
3.2918e+03 9.3167e-12 8.2868e-04 9.9917e-01 3.6259e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.4986e+03 1.8824e-11 1.3912e-03 9.9861e-01 1.5488e-36 0.0000e+00 0.0000e+00 0.0000e+00
3.7182e+03 8.7230e-11 3.7617e-03 9.9624e-01 1.4260e-38 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 5.2500e-10 1.2371e-02 9.8763e-01 3.2308e-41 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 9.2848e-10 2.1114e-02 9.7889e-01 2.6905e-43 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.6551e-09 3.4035e-02 9.6597e-01 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 4.0792e-09 6.3621e-02 9.3638e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.2829e-08 1.3777e-01 8.6223e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 4.6081e-08 3.1204e-01 6.8796e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 1.5956e-07 6.0826e-01 3.9174e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 4.2420e-07 8.5138e-01 1.4862e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 1.1158e-06 9.6836e-01 3.1634e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 3.6553e-06 9.9671e-01 3.2889e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.0186e-05 9.9956e-01 4.3442e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 2.7712e-05 9.9991e-01 5.8849e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 6.6592e-05 9.9992e-01 9.6515e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 1.4476e-04 9.9985e-01 1.7685e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 2.8985e-04 9.9971e-01 3.8660e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 5.2349e-04 9.9948e-01 1.0530e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 8.3971e-04 9.9916e-01 3.5310e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 1.1396e-03 9.9886e-01 1.5558e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 1.4978e-03 9.9850e-01 7.2717e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 1.9469e-03 9.9805e-01 3.7875e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 2.5476e-03 9.9745e-01 2.0375e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 3.4625e-03 9.9654e-01 1.1276e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 5.4790e-03 9.9452e-01 5.2753e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 8.2650e-03 9.9174e-01 2.5596e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.0941e-02 9.8906e-01 1.4813e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.3451e-02 9.8655e-01 9.2986e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.4498e-02 9.8550e-01 7.1088e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.3935e-02 9.8606e-01 5.8599e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.3730e-02 9.8627e-01 4.7849e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.4233e-02 9.8577e-01 3.4625e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.6514e-02 9.8349e-01 1.8000e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 2.0851e-02 9.7915e-01 7.9462e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 2.6056e-02 9.7394e-01 3.6946e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 2.9161e-02 9.7084e-01 2.1674e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 2.6773e-02 9.7323e-01 1.9402e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 2.5030e-02 9.7497e-01 1.7409e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 2.2356e-02 9.7764e-01 1.7569e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.8358e-02 9.8164e-01 1.9542e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.5406e-02 9.8459e-01 1.9969e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.2595e-02 9.8741e-01 2.2561e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0851e-02 9.8915e-01 2.2831e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 9.4582e-03 9.9054e-01 2.0896e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 8.5815e-03 9.9142e-01 1.6095e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 6.9946e-03 9.9301e-01 1.5010e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 7.6055e-03 9.9239e-01 7.0097e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 6.1215e-03 9.9388e-01 3.7350e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 2.5810e-03 9.9742e-01 5.0568e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 2.3377e-03 9.9766e-01 1.9995e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 2.5572e-03 9.9744e-01 6.6339e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.3676e-03 9.9863e-01 1.2000e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.8834e-03 9.9812e-01 3.3771e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.5958e-03 9.9840e-01 2.2200e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.0761e-03 9.9792e-01 6.7045e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.9693e-03 9.9803e-01 4.7801e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.8045e-03 9.9820e-01 3.9839e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
