#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
1.061e+03 1.000000e+00 1.175449e-14 3.731000e-64 3.008171e-175 0.000000e+00 0.000000e+00
1.126e+03 1.000000e+00 9.604904e-15 1.793417e-64 4.719724e-176 0.000000e+00 0.000000e+00
1.194e+03 1.000000e+00 7.926769e-15 8.950698e-65 8.159098e-177 0.000000e+00 0.000000e+00
1.267e+03 1.000000e+00 8.879198e-15 1.357944e-64 2.356298e-176 0.000000e+00 0.000000e+00
1.345e+03 1.000000e+00 6.872104e-15 5.318401e-65 2.180542e-177 0.000000e+00 0.000000e+00
1.427e+03 1.000000e+00 6.983405e-15 5.323255e-65 2.032719e-177 0.000000e+00 0.000000e+00
1.514e+03 1.000000e+00 8.531348e-15 9.653475e-65 7.758584e-177 0.000000e+00 0.000000e+00
1.607e+03 1.000000e+00 2.189434e-14 2.493491e-63 2.335974e-173 0.000000e+00 0.000000e+00
1.705e+03 1.000000e+00 4.445571e-14 2.802097e-62 8.765174e-171 2.964394e-323 0.000000e+00
1.809e+03 1.000000e+00 5.494148e-14 5.205459e-62 3.476503e-170 3.260833e-322 0.000000e+00
1.919e+03 1.000000e+00 7.281538e-14 1.202970e-61 2.290708e-169 8.665911e-321 0.000000e+00
2.037e+03 1.000000e+00 1.391699e-13 1.013483e-60 3.804004e-167 8.169226e-317 0.000000e+00
2.161e+03 1.000000e+00 1.567513e-13 1.244573e-60 4.804649e-167 1.018433e-316 0.000000e+00
2.293e+03 1.000000e+00 1.903219e-13 1.961081e-60 1.107052e-166 3.733216e-316 0.000000e+00
2.433e+03 1.000000e+00 2.533470e-13 4.387147e-60 6.320586e-166 7.306978e-315 0.000000e+00
2.582e+03 1.000000e+00 2.942206e-13 6.475585e-60 1.393867e-165 2.698823e-314 0.000000e+00
2.739e+03 1.000000e+00 2.628714e-13 4.266089e-60 4.799445e-166 3.808815e-315 0.000000e+00
2.907e+03 1.000000e+00 2.261421e-13 2.774283e-60 1.871308e-166 7.559334e-316 0.000000e+00
3.084e+03 1.000000e+00 1.142805e-13 3.381114e-61 1.460643e-168 1.481258e-319 0.000000e+00
3.273e+03 1.000000e+00 4.492320e-14 2.019447e-62 2.412505e-171 0.000000e+00 0.000000e+00
3.472e+03 1.000000e+00 1.396646e-14 5.897444e-64 7.745580e-175 0.000000e+00 0.000000e+00
3.685e+03 1.000000e+00 2.833962e-15 3.781917e-66 5.602701e-180 0.000000e+00 0.000000e+00
3.910e+03 1.000000e+00 1.088644e-15 1.762895e-67 4.017135e-183 0.000000e+00 0.000000e+00
4.148e+03 1.000000e+00 2.960159e-16 2.260973e-69 1.052000e-187 0.000000e+00 0.000000e+00
4.402e+03 1.000000e+00 1.239003e-16 1.232500e-70 9.214498e-191 0.000000e+00 0.000000e+00
4.671e+03 1.000000e+00 7.265160e-17 1.897769e-71 8.828236e-193 0.000000e+00 0.000000e+00
4.956e+03 1.000000e+00 5.583114e-17 6.356595e-72 4.664213e-194 0.000000e+00 0.000000e+00
5.259e+03 1.000000e+00 3.806257e-17 1.293207e-72 6.440846e-196 0.000000e+00 0.000000e+00
5.580e+03 1.000000e+00 3.262007e-17 6.029709e-73 7.235975e-197 0.000000e+00 0.000000e+00
5.921e+03 1.000000e+00 2.453517e-17 1.825595e-73 2.875937e-198 0.000000e+00 0.000000e+00
6.282e+03 1.000000e+00 1.734010e-17 4.714683e-74 8.320319e-200 0.000000e+00 0.000000e+00
6.666e+03 1.000000e+00 1.214097e-17 1.293441e-74 3.159749e-201 0.000000e+00 0.000000e+00
7.074e+03 1.000000e+00 5.077695e-18 5.984698e-76 1.491697e-204 0.000000e+00 0.000000e+00
7.506e+03 1.000000e+00 1.756782e-18 1.395146e-77 1.248123e-208 0.000000e+00 0.000000e+00
7.964e+03 1.000000e+00 5.788079e-19 2.780190e-79 7.208457e-213 0.000000e+00 0.000000e+00
8.451e+03 1.000000e+00 1.403338e-19 1.900193e-81 2.935123e-218 0.000000e+00 0.000000e+00
8.967e+03 1.000000e+00 2.849406e-20 6.604809e-84 2.074572e-224 0.000000e+00 0.000000e+00
9.514e+03 1.000000e+00 5.625468e-21 1.949815e-86 8.976686e-231 0.000000e+00 0.000000e+00
1.010e+04 1.000000e+00 8.330670e-22 1.956039e-89 2.422076e-238 0.000000e+00 0.000000e+00
1.071e+04 1.000000e+00 1.423182e-22 2.967901e-92 1.629960e-245 0.000000e+00 0.000000e+00
1.137e+04 1.000000e+00 1.831310e-23 1.437287e-95 5.290774e-254 0.000000e+00 0.000000e+00
1.206e+04 1.000000e+00 5.589747e-24 1.377886e-97 2.704528e-259 0.000000e+00 0.000000e+00
1.279e+04 1.000000e+00 1.637496e-24 1.156335e-99 1.007558e-264 0.000000e+00 0.000000e+00
1.353e+04 1.000000e+00 2.793939e-25 1.480157e-102 3.578455e-272 0.000000e+00 0.000000e+00
1.419e+04 1.000000e+00 1.206577e-25 5.448073e-104 6.124440e-276 0.000000e+00 0.000000e+00
1.476e+04 1.000000e+00 3.094849e-26 3.159136e-106 1.032660e-281 0.000000e+00 0.000000e+00
1.524e+04 1.000000e+00 2.162172e-26 7.491385e-107 2.279133e-283 0.000000e+00 0.000000e+00
1.565e+04 1.000000e+00 1.634090e-27 6.474089e-111 1.230883e-293 0.000000e+00 0.000000e+00
1.596e+04 1.000000e+00 2.642382e-27 3.366459e-110 7.056833e-292 0.000000e+00 0.000000e+00
1.619e+04 1.000000e+00 9.000478e-27 2.018727e-108 1.415027e-287 0.000000e+00 0.000000e+00
1.635e+04 1.000000e+00 3.028221e-27 2.903865e-110 2.156608e-292 0.000000e+00 0.000000e+00
1.648e+04 1.000000e+00 8.827202e-29 6.212901e-116 7.438352e-307 0.000000e+00 0.000000e+00
1.659e+04 1.000000e+00 3.638461e-29 2.184081e-117 1.324227e-310 0.000000e+00 0.000000e+00
1.669e+04 1.000000e+00 1.311209e-28 1.648975e-115 4.911959e-306 0.000000e+00 0.000000e+00
1.679e+04 1.000000e+00 1.549542e-28 2.417356e-115 9.743854e-306 0.000000e+00 0.000000e+00
1.689e+04 1.000000e+00 1.268219e-28 8.416169e-116 4.465608e-307 0.000000e+00 0.000000e+00
1.700e+04 1.000000e+00 3.047644e-30 1.043694e-121 4.743030e-322 0.000000e+00 0.000000e+00
1.715e+04 1.000000e+00 1.579766e-30 1.023518e-122 0.000000e+00 0.000000e+00 0.000000e+00
1.742e+04 1.000000e+00 1.030227e-30 3.193419e-123 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+04 1.000000e+00 1.578258e-31 1.115942e-125 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+04 1.000000e+00 4.406863e-33 6.993966e-131 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+04 1.000000e+00 3.539905e-34 2.468581e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+04 1.000000e+00 3.546660e-34 2.478012e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+04 1.000000e+00 3.551240e-34 2.484415e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+04 1.000000e+00 3.553931e-34 2.488183e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+04 1.000000e+00 3.556345e-34 2.491564e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 3.558161e-34 2.494109e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+04 1.000000e+00 3.559322e-34 2.495736e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+04 1.000000e+00 3.560054e-34 2.496764e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+04 1.000000e+00 1.278323e-33 1.402543e-132 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+04 1.000000e+00 5.219514e-33 1.181000e-130 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+04 1.000000e+00 9.174524e-33 6.983700e-130 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+04 1.000000e+00 8.565911e-33 5.624751e-130 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+04 1.000000e+00 4.791453e-32 1.276700e-127 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+04 1.000000e+00 1.407683e-30 1.115283e-122 4.940656e-324 0.000000e+00 0.000000e+00
3.446e+04 1.000000e+00 9.355369e-30 4.308687e-120 3.700231e-318 0.000000e+00 0.000000e+00
3.637e+04 1.000000e+00 2.221832e-31 1.604307e-125 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+04 1.000000e+00 1.027234e-32 9.967938e-130 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 3.562565e-34 2.500287e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 3.562574e-34 2.500300e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 3.562582e-34 2.500311e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 3.562587e-34 2.500318e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+04 1.000000e+00 3.562591e-34 2.500323e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+04 1.000000e+00 3.562593e-34 2.500326e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 3.562594e-34 2.500328e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 3.562595e-34 2.500329e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 3.562596e-34 2.500330e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 3.562596e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 207.574676
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 1.000000e+00 2.787373e-15 1.983539e-66 5.230156e-181 0.000000e+00 0.000000e+00
8.862e+02 1.000000e+00 1.404733e-15 1.645901e-67 9.621719e-184 0.000000e+00 0.000000e+00
9.061e+02 1.000000e+00 1.878047e-15 4.726527e-67 1.388312e-182 0.000000e+00 0.000000e+00
9.444e+02 1.000000e+00 2.199840e-15 8.395329e-67 5.939683e-182 0.000000e+00 0.000000e+00
9.991e+02 1.000000e+00 1.378280e-15 1.536061e-67 8.078917e-184 0.000000e+00 0.000000e+00
1.061e+03 1.000000e+00 1.982562e-15 5.754382e-67 2.284202e-182 0.000000e+00 0.000000e+00
1.126e+03 1.000000e+00 3.839545e-15 6.349734e-66 9.935385e-180 0.000000e+00 0.000000e+00
1.194e+03 1.000000e+00 3.653997e-15 5.315197e-66 6.351878e-180 0.000000e+00 0.000000e+00
1.267e+03 1.000000e+00 4.128514e-15 8.322116e-66 1.987108e-179 0.000000e+00 0.000000e+00
1.345e+03 1.000000e+00 5.361451e-15 2.134135e-65 2.132737e-178 0.000000e+00 0.000000e+00
1.427e+03 1.000000e+00 5.172324e-15 1.769490e-65 1.235507e-178 0.000000e+00 0.000000e+00
1.514e+03 1.000000e+00 2.114792e-14 2.561734e-63 3.033908e-173 0.000000e+00 0.000000e+00
1.607e+03 1.000000e+00 2.282599e-14 2.864908e-63 3.267265e-173 0.000000e+00 0.000000e+00
1.705e+03 1.000000e+00 2.294940e-14 2.533078e-63 1.998490e-173 0.000000e+00 0.000000e+00
1.809e+03 1.000000e+00 3.687297e-14 1.218174e-62 8.773153e-172 0.000000e+00 0.000000e+00
1.919e+03 1.000000e+00 7.800733e-14 1.523192e-61 4.088323e-169 2.468352e-320 0.000000e+00
2.037e+03 1.000000e+00 8.884915e-14 1.996168e-61 6.277845e-169 4.498468e-320 0.000000e+00
2.161e+03 1.000000e+00 1.163979e-13 4.237504e-61 3.161040e-168 7.032333e-319 0.000000e+00
2.293e+03 1.000000e+00 1.384919e-13 6.253567e-61 6.233815e-168 1.953412e-318 0.000000e+00
2.433e+03 1.000000e+00 2.181927e-13 2.557677e-60 1.619972e-166 6.069695e-316 0.000000e+00
2.582e+03 1.000000e+00 2.668939e-13 4.549975e-60 5.715573e-166 5.287750e-315 0.000000e+00
2.739e+03 1.000000e+00 2.120746e-13 2.016843e-60 7.496637e-167 1.311333e-316 0.000000e+00
2.907e+03 1.000000e+00 2.087605e-13 2.089475e-60 9.215035e-167 2.081526e-316 0.000000e+00
3.084e+03 1.000000e+00 1.185008e-13 3.755037e-61 1.841185e-168 2.207930e-319 0.000000e+00
3.273e+03 1.000000e+00 4.000800e-14 1.359465e-62 9.149938e-172 0.000000e+00 0.000000e+00
3.472e+03 1.000000e+00 1.160646e-14 3.138515e-64 1.654729e-175 0.000000e+00 0.000000e+00
3.685e+03 1.000000e+00 2.196167e-15 1.561604e-66 6.298789e-181 0.000000e+00 0.000000e+00
3.910e+03 1.000000e+00 9.408155e-16 1.050313e-67 1.100451e-183 0.000000e+00 0.000000e+00
4.148e+03 1.000000e+00 2.605702e-16 1.428310e-69 3.307436e-188 0.000000e+00 0.000000e+00
4.402e+03 1.000000e+00 1.119340e-16 8.511709e-71 3.605831e-191 0.000000e+00 0.000000e+00
4.671e+03 1.000000e+00 6.254090e-17 1.103945e-71 2.248669e-193 0.000000e+00 0.000000e+00
4.956e+03 1.000000e+00 4.292035e-17 2.476994e-72 4.367184e-195 0.000000e+00 0.000000e+00
5.259e+03 1.000000e+00 3.319407e-17 7.872438e-73 1.836411e-196 0.000000e+00 0.000000e+00
5.580e+03 1.000000e+00 2.809250e-17 3.511156e-73 1.846708e-197 0.000000e+00 0.000000e+00
5.921e+03 1.000000e+00 2.370822e-17 1.597841e-73 2.030391e-198 0.000000e+00 0.000000e+00
6.282e+03 1.000000e+00 1.982014e-17 7.480763e-74 2.596078e-199 0.000000e+00 0.000000e+00
6.666e+03 1.000000e+00 8.518585e-18 3.634830e-75 1.301931e-202 0.000000e+00 0.000000e+00
7.074e+03 1.000000e+00 4.527778e-18 3.934765e-76 5.143233e-205 0.000000e+00 0.000000e+00
7.506e+03 1.000000e+00 1.617435e-18 1.027227e-77 5.709530e-209 0.000000e+00 0.000000e+00
7.964e+03 1.000000e+00 4.686130e-19 1.293169e-79 1.041593e-213 0.000000e+00 0.000000e+00
8.451e+03 1.000000e+00 1.424396e-19 1.981146e-81 3.211324e-218 0.000000e+00 0.000000e+00
8.967e+03 1.000000e+00 2.813687e-20 6.241369e-84 1.773488e-224 0.000000e+00 0.000000e+00
9.514e+03 1.000000e+00 5.364943e-21 1.626741e-86 5.612645e-231 0.000000e+00 0.000000e+00
1.010e+04 1.000000e+00 7.740189e-22 1.486280e-89 1.197370e-238 0.000000e+00 0.000000e+00
1.071e+04 1.000000e+00 1.339538e-22 2.362006e-92 9.051000e-246 0.000000e+00 0.000000e+00
1.137e+04 1.000000e+00 2.292085e-23 3.174668e-95 3.817802e-253 0.000000e+00 0.000000e+00
1.206e+04 1.000000e+00 5.035371e-24 9.370525e-98 1.011645e-259 0.000000e+00 0.000000e+00
1.279e+04 1.000000e+00 1.181881e-24 3.552526e-100 5.113666e-266 0.000000e+00 0.000000e+00
1.353e+04 1.000000e+00 3.443914e-25 3.095522e-102 2.251204e-271 0.000000e+00 0.000000e+00
1.419e+04 1.000000e+00 1.776988e-25 2.155557e-103 1.911984e-274 0.000000e+00 0.000000e+00
1.476e+04 1.000000e+00 4.896400e-26 1.612290e-105 6.095786e-280 0.000000e+00 0.000000e+00
1.524e+04 1.000000e+00 4.257785e-26 8.396044e-106 9.742122e-281 0.000000e+00 0.000000e+00
1.565e+04 1.000000e+00 6.566763e-27 9.326808e-109 3.211664e-288 0.000000e+00 0.000000e+00
1.596e+04 1.000000e+00 6.757578e-27 9.616911e-109 3.163337e-288 0.000000e+00 0.000000e+00
1.619e+04 1.000000e+00 2.048865e-27 9.918985e-111 2.200427e-293 0.000000e+00 0.000000e+00
1.635e+04 1.000000e+00 4.178975e-27 9.143595e-110 3.815768e-291 0.000000e+00 0.000000e+00
1.648e+04 1.000000e+00 1.014706e-28 1.030847e-115 2.678934e-306 0.000000e+00 0.000000e+00
1.659e+04 1.000000e+00 1.706799e-28 5.096269e-115 1.058429e-304 0.000000e+00 0.000000e+00
1.669e+04 1.000000e+00 8.949778e-29 3.777767e-116 1.058378e-307 0.000000e+00 0.000000e+00
1.679e+04 1.000000e+00 5.632480e-29 6.523942e-117 1.132800e-309 0.000000e+00 0.000000e+00
1.689e+04 1.000000e+00 2.112744e-29 9.565599e-119 1.127550e-314 0.000000e+00 0.000000e+00
1.700e+04 1.000000e+00 8.344185e-31 1.173352e-123 0.000000e+00 0.000000e+00 0.000000e+00
1.715e+04 1.000000e+00 1.573530e-30 1.488702e-122 4.940656e-324 0.000000e+00 0.000000e+00
1.742e+04 1.000000e+00 1.051774e-30 3.503954e-123 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+04 1.000000e+00 1.295560e-31 4.562128e-126 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+04 1.000000e+00 1.315139e-32 2.192641e-129 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+04 1.000000e+00 3.540229e-34 2.469034e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+04 1.000000e+00 3.546888e-34 2.478331e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+04 1.000000e+00 3.551402e-34 2.484643e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+04 1.000000e+00 3.554056e-34 2.488357e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+04 1.000000e+00 3.556435e-34 2.491690e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+04 1.000000e+00 3.558225e-34 2.494198e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+04 1.000000e+00 3.559369e-34 2.495802e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+04 1.000000e+00 3.560091e-34 2.496815e-134 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+04 1.000000e+00 1.907459e-33 4.950618e-132 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+04 1.000000e+00 6.644725e-33 2.527200e-130 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+04 1.000000e+00 2.971858e-32 2.834895e-128 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+04 1.000000e+00 2.114370e-32 9.696590e-129 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+04 1.000000e+00 3.422141e-32 4.420890e-128 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+04 1.000000e+00 7.269973e-30 2.010982e-120 6.536587e-319 0.000000e+00 0.000000e+00
3.446e+04 1.000000e+00 5.915656e-30 7.971852e-121 5.033541e-320 0.000000e+00 0.000000e+00
3.637e+04 1.000000e+00 1.033801e-31 1.439933e-126 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+04 1.000000e+00 7.241747e-33 3.312666e-130 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+04 1.000000e+00 3.562566e-34 2.500288e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+04 1.000000e+00 3.562575e-34 2.500300e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+04 1.000000e+00 3.562582e-34 2.500311e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+04 1.000000e+00 3.562588e-34 2.500318e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+04 1.000000e+00 3.562591e-34 2.500323e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+04 1.000000e+00 3.562593e-34 2.500326e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+04 1.000000e+00 3.562594e-34 2.500328e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+04 1.000000e+00 3.562595e-34 2.500329e-134 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+04 1.000000e+00 3.562596e-34 2.500330e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+04 1.000000e+00 3.562596e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+04 1.000000e+00 3.562597e-34 2.500331e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+04 1.000000e+00 3.562597e-34 2.500332e-134 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 208.574676
#NVEL: 114
#vel_mid[km/s] C0 C1 C2 C3 C4 C5
4.401e+02 1.000000e+00 3.191378e-15 3.204573e-66 1.734083e-180 0.000000e+00 0.000000e+00
8.862e+02 1.000000e+00 6.866842e-16 1.207437e-68 1.275763e-186 0.000000e+00 0.000000e+00
9.061e+02 1.000000e+00 6.560982e-16 1.023197e-68 8.390785e-187 0.000000e+00 0.000000e+00
9.444e+02 1.000000e+00 2.516395e-15 1.351927e-66 1.953306e-181 0.000000e+00 0.000000e+00
