#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
8.451e+03 9.999999e-01 5.949722e-08 1.755006e-45 1.901452e-134 3.834565e-284
8.967e+03 1.000000e+00 2.306554e-08 3.988642e-47 1.116896e-138 1.574750e-292
9.514e+03 1.000000e+00 7.218730e-09 3.448545e-49 4.831709e-144 3.294450e-303
1.010e+04 1.000000e+00 2.001006e-09 1.684098e-51 4.375106e-150 2.851789e-315
1.071e+04 1.000000e+00 6.869608e-10 1.722038e-53 2.345241e-155 0.000000e+00
1.137e+04 1.000000e+00 2.427855e-10 1.673231e-55 9.207324e-161 0.000000e+00
1.206e+04 1.000000e+00 1.374289e-10 9.659345e-57 3.191657e-164 0.000000e+00
1.279e+04 1.000000e+00 5.858106e-11 1.780220e-58 5.793923e-169 0.000000e+00
1.353e+04 1.000000e+00 3.854334e-11 2.085036e-59 1.392463e-171 0.000000e+00
1.419e+04 1.000000e+00 2.182037e-11 1.376123e-60 7.866195e-175 0.000000e+00
1.476e+04 1.000000e+00 1.023609e-11 4.331892e-62 6.680233e-179 0.000000e+00
1.524e+04 1.000000e+00 1.687051e-11 2.735904e-61 6.520101e-177 0.000000e+00
1.565e+04 1.000000e+00 1.391640e-11 1.090353e-61 5.185774e-178 0.000000e+00
1.596e+04 1.000000e+00 1.089085e-11 3.623637e-62 2.664715e-179 0.000000e+00
1.619e+04 1.000000e+00 2.182890e-11 4.236245e-61 1.061792e-176 0.000000e+00
1.635e+04 1.000000e+00 8.316274e-12 5.263787e-63 7.405157e-182 0.000000e+00
1.648e+04 1.000000e+00 1.008405e-11 7.486832e-63 1.169517e-181 0.000000e+00
1.659e+04 1.000000e+00 3.129693e-12 4.188970e-65 1.069194e-187 0.000000e+00
1.669e+04 1.000000e+00 3.949860e-12 7.863014e-65 3.915803e-187 0.000000e+00
1.679e+04 1.000000e+00 3.018132e-12 1.962709e-65 7.838560e-189 0.000000e+00
1.689e+04 1.000000e+00 2.087214e-12 3.237895e-66 5.311320e-191 0.000000e+00
1.700e+04 1.000000e+00 2.291001e-13 2.719867e-70 9.303742e-202 0.000000e+00
1.715e+04 1.000000e+00 1.291264e-12 2.058254e-67 1.784697e-194 0.000000e+00
1.742e+04 1.000000e+00 6.499469e-13 6.680981e-69 1.251335e-198 0.000000e+00
1.789e+04 1.000000e+00 4.313002e-13 6.241744e-70 1.268902e-201 0.000000e+00
1.853e+04 1.000000e+00 2.012334e-13 1.809373e-71 8.158161e-206 0.000000e+00
1.926e+04 1.000000e+00 1.136168e-14 5.755841e-76 7.202394e-217 0.000000e+00
2.003e+04 1.000000e+00 1.180979e-15 4.654500e-79 6.238810e-224 0.000000e+00
2.084e+04 1.000000e+00 4.464800e-16 1.503210e-80 1.472177e-227 0.000000e+00
2.165e+04 1.000000e+00 4.087980e-16 6.475321e-81 9.924169e-229 0.000000e+00
2.245e+04 1.000000e+00 4.332021e-16 7.438318e-81 1.282987e-228 0.000000e+00
2.325e+04 1.000000e+00 1.564538e-15 1.135637e-78 4.832988e-223 0.000000e+00
2.405e+04 1.000000e+00 4.893249e-15 4.275092e-77 2.032096e-219 0.000000e+00
2.487e+04 1.000000e+00 1.510018e-14 9.692356e-76 1.419918e-216 0.000000e+00
2.570e+04 1.000000e+00 2.309579e-14 3.615926e-75 2.794791e-215 0.000000e+00
2.659e+04 1.000000e+00 1.846651e-14 3.417750e-75 5.960121e-215 0.000000e+00
2.764e+04 1.000000e+00 2.896336e-14 9.269251e-75 3.284348e-214 0.000000e+00
2.899e+04 1.000000e+00 1.277624e-13 1.126678e-72 2.273170e-209 0.000000e+00
3.065e+04 1.000000e+00 5.703144e-09 1.849365e-56 3.700085e-170 0.000000e+00
3.252e+04 1.000000e+00 2.453600e-10 1.359627e-61 5.001158e-183 0.000000e+00
3.446e+04 1.000000e+00 2.373182e-11 2.675247e-65 3.383918e-192 0.000000e+00
3.637e+04 1.000000e+00 8.279887e-13 8.047970e-70 1.936509e-202 0.000000e+00
3.815e+04 1.000000e+00 4.280271e-14 4.533133e-74 2.015015e-212 0.000000e+00
3.975e+04 1.000000e+00 1.205244e-15 2.133163e-79 3.305284e-225 0.000000e+00
4.117e+04 1.000000e+00 1.062922e-15 1.412031e-79 1.257917e-225 0.000000e+00
4.247e+04 1.000000e+00 1.594289e-15 5.344368e-79 2.838999e-224 0.000000e+00
4.369e+04 1.000000e+00 2.479209e-15 2.277245e-78 8.455653e-223 0.000000e+00
4.488e+04 1.000000e+00 1.554694e-14 9.437651e-76 1.136283e-216 0.000000e+00
4.608e+04 1.000000e+00 1.067710e-14 2.748998e-76 6.328509e-218 0.000000e+00
4.729e+04 1.000000e+00 4.486764e-14 3.059883e-74 3.913975e-213 0.000000e+00
4.852e+04 1.000000e+00 2.924372e-14 7.507995e-75 1.459165e-214 0.000000e+00
4.975e+04 1.000000e+00 5.631496e-14 6.451003e-74 2.243620e-212 0.000000e+00
5.101e+04 1.000000e+00 5.175627e-15 2.551468e-77 2.421936e-220 0.000000e+00
5.229e+04 1.000000e+00 2.060200e-14 2.377903e-75 9.887456e-216 0.000000e+00
5.360e+04 1.000000e+00 3.777111e-15 9.071612e-78 2.150985e-221 0.000000e+00
5.492e+04 1.000000e+00 1.796911e-16 4.121964e-82 1.459551e-231 0.000000e+00
5.627e+04 1.000000e+00 3.569700e-16 3.926047e-81 2.860125e-229 0.000000e+00
5.762e+04 1.000000e+00 3.936962e-17 2.817435e-84 1.240583e-236 0.000000e+00
5.899e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026759e-239 0.000000e+00
6.034e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.168e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.297e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.422e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.539e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.646e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.742e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.826e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.896e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.948e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.976e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.989e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.995e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.998e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
7.000e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
#TIME: 179.574676
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 9.999671e-01 3.290719e-05 1.314152e-34 1.553890e-106 6.758579e-229
8.862e+02 9.999851e-01 1.494058e-05 4.873202e-36 2.761303e-110 2.172069e-236
9.061e+02 9.999899e-01 1.014259e-05 9.628946e-37 3.916401e-112 4.385422e-240
9.444e+02 9.999813e-01 1.873821e-05 1.255930e-35 3.307682e-109 3.105883e-234
9.991e+02 9.999752e-01 2.479060e-05 4.039310e-35 7.070441e-108 1.410770e-231
1.061e+03 9.999799e-01 2.009951e-05 1.683420e-35 7.130872e-109 1.441711e-233
1.126e+03 9.999744e-01 2.556859e-05 4.597481e-35 9.931439e-108 2.782847e-231
1.194e+03 9.999734e-01 2.655591e-05 5.398839e-35 1.517310e-107 6.505363e-231
1.267e+03 9.999721e-01 2.787981e-05 6.656593e-35 2.644539e-107 1.985616e-230
1.345e+03 9.999756e-01 2.435431e-05 3.749323e-35 5.813777e-108 9.538686e-232
1.427e+03 9.999581e-01 4.185740e-05 3.293965e-34 1.582667e-105 6.455044e-227
1.514e+03 9.999461e-01 5.390003e-05 7.832116e-34 1.260895e-104 3.430335e-225
1.607e+03 9.999379e-01 6.205767e-05 1.118965e-33 2.529982e-104 1.115331e-224
1.705e+03 9.999155e-01 8.450612e-05 3.276269e-33 3.389525e-103 1.636240e-222
1.809e+03 9.998922e-01 1.078291e-04 7.259326e-33 2.170606e-102 5.455686e-221
1.919e+03 9.998683e-01 1.317474e-04 1.276458e-32 7.200132e-102 4.667292e-220
2.037e+03 9.998003e-01 1.996582e-04 5.172437e-32 1.994803e-100 2.615464e-217
2.161e+03 9.997120e-01 2.879620e-04 1.624031e-31 2.693220e-99 3.333609e-215
2.293e+03 9.995577e-01 4.423494e-04 6.167632e-31 5.553362e-98 9.260967e-213
2.433e+03 9.994802e-01 5.197914e-04 8.133279e-31 7.615306e-98 1.209305e-212
2.582e+03 9.993535e-01 6.465492e-04 1.422568e-30 2.293641e-97 7.926046e-212
2.739e+03 9.992623e-01 7.376628e-04 1.947654e-30 4.095847e-97 2.032677e-211
2.907e+03 9.992172e-01 7.827987e-04 2.192639e-30 4.888967e-97 2.570846e-211
3.084e+03 9.993242e-01 6.757532e-04 1.194873e-30 1.002478e-97 1.091063e-212
3.273e+03 9.994652e-01 5.347542e-04 5.224922e-31 1.337775e-98 2.237904e-214
3.472e+03 9.997301e-01 2.699217e-04 5.567022e-32 7.119823e-101 1.125518e-218
3.685e+03 9.999098e-01 9.017207e-05 1.787176e-33 2.799811e-104 5.017732e-225
3.910e+03 9.999707e-01 2.932797e-05 5.086939e-35 7.960944e-108 1.160823e-231
4.148e+03 9.999866e-01 1.338732e-05 4.230696e-36 2.642997e-110 2.661282e-236
4.402e+03 9.999938e-01 6.188570e-06 3.304602e-37 6.608599e-113 3.114582e-241
4.671e+03 9.999954e-01 4.586432e-06 1.126449e-37 4.709316e-114 1.865124e-243
4.956e+03 9.999965e-01 3.501925e-06 3.319117e-38 1.733440e-115 2.328799e-246
5.259e+03 9.999972e-01 2.792316e-06 1.030669e-38 6.412833e-117 2.610608e-249
5.580e+03 9.999976e-01 2.350023e-06 4.014740e-39 4.303542e-118 9.630344e-252
5.921e+03 9.999978e-01 2.230983e-06 2.557464e-39 1.036672e-118 4.520759e-253
6.282e+03 9.999983e-01 1.693106e-06 7.633345e-40 4.106364e-120 6.769124e-256
6.666e+03 9.999989e-01 1.083800e-06 1.341810e-40 4.894311e-122 1.085875e-259
7.074e+03 9.999994e-01 5.788155e-07 1.223824e-41 1.158355e-124 7.550693e-265
7.506e+03 9.999997e-01 2.814789e-07 7.389112e-43 9.094788e-128 5.676378e-271
7.964e+03 9.999999e-01 1.293964e-07 3.547260e-44 3.937714e-131 1.305469e-277
8.451e+03 9.999999e-01 5.723620e-08 1.474715e-45 1.189867e-134 1.485957e-284
8.967e+03 1.000000e+00 1.830444e-08 1.533230e-47 9.197772e-140 1.081462e-294
9.514e+03 1.000000e+00 6.637745e-09 2.407712e-49 1.866689e-144 4.884575e-304
1.010e+04 1.000000e+00 2.123286e-09 2.108112e-51 7.696732e-150 8.633160e-315
1.071e+04 1.000000e+00 7.189285e-10 2.037698e-53 3.565629e-155 0.000000e+00
1.137e+04 1.000000e+00 2.634868e-10 2.297341e-55 2.060596e-160 0.000000e+00
1.206e+04 1.000000e+00 1.110288e-10 3.967008e-57 3.098757e-165 0.000000e+00
1.279e+04 1.000000e+00 7.763420e-11 5.534741e-58 1.085994e-167 0.000000e+00
1.353e+04 1.000000e+00 3.094797e-11 8.345879e-60 1.263882e-172 0.000000e+00
1.419e+04 1.000000e+00 2.064660e-11 1.078317e-60 4.095373e-175 0.000000e+00
1.476e+04 1.000000e+00 2.397516e-11 1.386538e-60 5.390618e-175 0.000000e+00
1.524e+04 1.000000e+00 6.695988e-12 6.121102e-63 3.266702e-181 0.000000e+00
1.565e+04 1.000000e+00 1.315969e-11 8.523841e-62 2.683885e-178 0.000000e+00
1.596e+04 1.000000e+00 6.504749e-12 4.322397e-63 1.038350e-181 0.000000e+00
1.619e+04 1.000000e+00 7.189433e-12 4.416981e-63 7.303796e-182 0.000000e+00
1.635e+04 1.000000e+00 2.038386e-12 1.628117e-65 2.146035e-188 0.000000e+00
1.648e+04 1.000000e+00 3.176587e-12 6.507318e-65 5.011957e-187 0.000000e+00
1.659e+04 1.000000e+00 7.600991e-12 1.559808e-63 1.282972e-183 0.000000e+00
1.669e+04 1.000000e+00 2.696045e-12 1.614650e-65 6.245735e-189 0.000000e+00
1.679e+04 1.000000e+00 2.705585e-12 1.231107e-65 2.284232e-189 0.000000e+00
1.689e+04 1.000000e+00 3.530760e-13 2.107061e-69 2.557138e-199 0.000000e+00
1.700e+04 1.000000e+00 3.043865e-13 8.848161e-70 2.035767e-200 0.000000e+00
1.715e+04 1.000000e+00 8.392711e-13 3.472533e-68 1.714318e-196 0.000000e+00
1.742e+04 1.000000e+00 3.628507e-13 6.604181e-70 3.281972e-201 0.000000e+00
1.789e+04 1.000000e+00 2.960547e-13 7.513531e-71 2.807350e-204 0.000000e+00
1.853e+04 1.000000e+00 5.113423e-14 7.008891e-74 4.602726e-212 0.000000e+00
1.926e+04 1.000000e+00 1.179323e-14 7.629868e-76 1.717607e-216 0.000000e+00
2.003e+04 1.000000e+00 1.003505e-15 1.317406e-79 1.250778e-225 0.000000e+00
2.084e+04 1.000000e+00 4.210546e-16 9.514167e-81 3.563867e-228 0.000000e+00
2.165e+04 1.000000e+00 3.648136e-16 4.236570e-81 3.439583e-229 0.000000e+00
2.245e+04 1.000000e+00 4.850941e-16 1.555437e-80 1.166856e-227 0.000000e+00
2.325e+04 1.000000e+00 1.581275e-15 1.232812e-78 6.231241e-223 0.000000e+00
2.405e+04 1.000000e+00 1.836943e-14 2.114225e-75 1.054690e-215 0.000000e+00
2.487e+04 1.000000e+00 6.041974e-15 4.474844e-77 9.683405e-220 0.000000e+00
2.570e+04 1.000000e+00 9.919495e-15 2.931883e-76 1.099325e-217 0.000000e+00
2.659e+04 1.000000e+00 1.694431e-14 1.850802e-75 9.184031e-216 0.000000e+00
2.764e+04 1.000000e+00 3.181174e-14 1.718553e-74 2.091573e-213 0.000000e+00
2.899e+04 1.000000e+00 2.025283e-14 4.915125e-75 1.510102e-214 0.000000e+00
3.065e+04 1.000000e+00 6.810664e-13 4.456126e-70 5.181933e-203 0.000000e+00
3.252e+04 1.000000e+00 1.781603e-11 1.986279e-65 3.918959e-192 0.000000e+00
3.446e+04 1.000000e+00 4.032958e-10 3.499749e-61 1.860963e-182 0.000000e+00
3.637e+04 1.000000e+00 5.397991e-13 1.879279e-70 6.018221e-204 0.000000e+00
3.815e+04 1.000000e+00 1.785555e-14 1.615185e-75 4.456968e-216 0.000000e+00
3.975e+04 1.000000e+00 7.134225e-16 3.813583e-80 5.867509e-227 0.000000e+00
4.117e+04 1.000000e+00 2.976534e-15 4.150252e-78 3.447302e-222 0.000000e+00
4.247e+04 1.000000e+00 2.179999e-15 1.492904e-78 3.146146e-223 0.000000e+00
4.369e+04 1.000000e+00 1.857225e-15 8.821781e-79 9.179310e-224 0.000000e+00
4.488e+04 1.000000e+00 9.400496e-15 1.809827e-76 2.378329e-218 0.000000e+00
4.608e+04 1.000000e+00 2.309431e-14 3.459309e-75 2.378046e-215 0.000000e+00
4.729e+04 1.000000e+00 8.841663e-14 2.835478e-73 7.181963e-211 0.000000e+00
4.852e+04 1.000000e+00 2.630249e-14 5.301735e-75 6.461611e-215 0.000000e+00
4.975e+04 1.000000e+00 1.141676e-14 3.425033e-76 1.058934e-217 0.000000e+00
5.101e+04 1.000000e+00 7.618462e-15 9.077803e-77 4.728078e-219 0.000000e+00
5.229e+04 1.000000e+00 1.856076e-14 1.688318e-75 4.434596e-216 0.000000e+00
5.360e+04 1.000000e+00 7.407887e-15 8.279808e-77 3.811750e-219 0.000000e+00
5.492e+04 1.000000e+00 1.111694e-15 1.636097e-79 1.775905e-225 0.000000e+00
5.627e+04 1.000000e+00 1.683154e-16 3.325366e-82 8.827111e-232 0.000000e+00
5.762e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026759e-239 0.000000e+00
5.899e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026759e-239 0.000000e+00
6.034e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.168e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.297e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.422e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.539e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.646e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.742e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.826e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.896e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.948e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.976e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.989e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.995e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
6.998e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
7.000e+04 1.000000e+00 1.868891e-17 2.438888e-85 4.026760e-239 0.000000e+00
#TIME: 180.574676
#NVEL: 114
#vel_mid[km/s] Ni0 Ni1 Ni2 Ni3 Ni4
4.401e+02 9.999745e-01 2.549184e-05 4.453894e-35 8.959685e-108 2.225836e-231
8.862e+02 9.999838e-01 1.615599e-05 6.634158e-36 6.084944e-110 1.035970e-235
9.061e+02 9.999824e-01 1.761547e-05 9.523199e-36 1.570498e-109 6.891697e-235
9.444e+02 9.999848e-01 1.524850e-05 5.209584e-36 3.227456e-110 2.916795e-236
9.991e+02 9.999818e-01 1.818124e-05 1.086801e-35 2.220668e-109 1.377172e-234
1.061e+03 9.999716e-01 2.841262e-05 6.999670e-35 2.928719e-107 2.371414e-230
1.126e+03 9.999775e-01 2.245836e-05 2.627358e-35 2.248331e-108 1.406635e-232
1.194e+03 9.999785e-01 2.150482e-05 2.198282e-35 1.412916e-108 5.574288e-233
1.267e+03 9.999709e-01 2.914829e-05 7.864364e-35 4.014857e-107 4.493940e-230
1.345e+03 9.999740e-01 2.602611e-05 4.853877e-35 1.121871e-107 3.486405e-231
1.427e+03 9.999682e-01 3.175784e-05 1.026021e-34 7.332077e-107 1.375957e-229
1.514e+03 9.999531e-01 4.693326e-05 4.331869e-34 2.629633e-105 1.476653e-226
1.607e+03 9.999205e-01 7.951457e-05 3.056102e-33 3.417015e-103 1.969656e-222
1.705e+03 9.999037e-01 9.628012e-05 5.499205e-33 1.282009e-102 2.278600e-221
1.809e+03 9.998905e-01 1.095109e-04 7.590995e-33 2.390653e-102 6.496827e-221
1.919e+03 9.998323e-01 1.677467e-04 3.350516e-32 8.643310e-101 6.433199e-218
2.037e+03 9.998206e-01 1.794205e-04 3.293283e-32 6.074109e-101 2.418636e-218
2.161e+03 9.997350e-01 2.649986e-04 1.142300e-31 1.065152e-99 5.199784e-216
2.293e+03 9.996341e-01 3.658995e-04 2.855847e-31 7.547514e-99 1.752378e-214
2.433e+03 9.994907e-01 5.092538e-04 7.360844e-31 5.776455e-98 6.871017e-213
2.582e+03 9.992382e-01 7.618195e-04 2.637287e-30 1.079098e-96 1.643896e-210
2.739e+03 9.992462e-01 7.538303e-04 2.075939e-30 4.709712e-97 2.621815e-211
2.907e+03 9.992612e-01 7.388238e-04 1.723339e-30 2.601549e-97 7.292058e-212
3.084e+03 9.993311e-01 6.689215e-04 1.127296e-30 8.466566e-98 7.672941e-213
3.273e+03 9.995137e-01 4.863325e-04 3.624008e-31 5.289733e-99 3.604310e-215
3.472e+03 9.997571e-01 2.428863e-04 3.771151e-32 2.703393e-101 1.703667e-219
3.685e+03 9.999166e-01 8.337609e-05 1.340214e-33 1.371037e-104 1.249062e-225
3.910e+03 9.999727e-01 2.725051e-05 3.869343e-35 4.020711e-108 3.056209e-232
4.148e+03 9.999902e-01 9.836725e-06 1.390603e-36 1.711028e-111 1.314885e-238
4.402e+03 9.999944e-01 5.552928e-06 2.183995e-37 2.321311e-113 3.987792e-242
4.671e+03 9.999957e-01 4.269773e-06 8.490618e-38 2.281731e-114 4.448973e-244
4.956e+03 9.999972e-01 2.836451e-06 1.485354e-38 2.277551e-116 4.325718e-248
5.259e+03 9.999974e-01 2.567218e-06 7.387079e-39 2.728014e-117 4.809594e-250
5.580e+03 9.999978e-01 2.242626e-06 3.305863e-39 2.588816e-118 3.491364e-252
5.921e+03 9.999982e-01 1.782824e-06 1.079673e-39 1.166616e-119 6.150323e-255
6.282e+03 9.999986e-01 1.415909e-06 3.804949e-40 6.971306e-121 2.049402e-257
6.666e+03 9.999992e-01 8.166601e-07 4.433797e-41 2.898874e-123 4.098099e-262
7.074e+03 9.999995e-01 5.136608e-07 7.539580e-42 3.301560e-125 6.228008e-266
7.506e+03 9.999997e-01 2.555239e-07 4.947454e-43 3.186795e-128 6.999829e-272
7.964e+03 9.999999e-01 1.136362e-07 2.071081e-44 9.649190e-132 7.887844e-279
8.451e+03 9.999999e-01 5.184433e-08 9.718602e-46 3.971890e-135 1.652902e-285
8.967e+03 1.000000e+00 1.672475e-08 1.044262e-47 3.335769e-140 1.415398e-295
9.514e+03 1.000000e+00 5.678359e-09 1.252648e-49 3.360861e-145 1.585377e-305
1.010e+04 1.000000e+00 1.788632e-09 1.028774e-51 1.172063e-150 2.005456e-316
1.071e+04 1.000000e+00 5.682002e-10 7.657535e-54 2.751274e-156 0.000000e+00
1.137e+04 1.000000e+00 1.838860e-10 5.188124e-56 4.228182e-162 0.000000e+00
1.206e+04 1.000000e+00 1.018280e-10 2.736552e-57 1.158539e-165 0.000000e+00
1.279e+04 1.000000e+00 6.405921e-11 2.478126e-58 1.319845e-168 0.000000e+00
1.353e+04 1.000000e+00 2.263756e-11 2.280046e-60 4.246207e-174 0.000000e+00
1.419e+04 1.000000e+00 2.416991e-11 2.020817e-60 2.060975e-174 0.000000e+00
1.476e+04 1.000000e+00 1.115427e-11 5.945660e-62 1.467236e-178 0.000000e+00
1.524e+04 1.000000e+00 8.258498e-12 1.421114e-62 2.871490e-180 0.000000e+00
1.565e+04 1.000000e+00 4.692219e-12 1.226928e-63 4.259717e-183 0.000000e+00
1.596e+04 1.000000e+00 5.562895e-12 2.235571e-63 1.831899e-182 0.000000e+00
1.619e+04 1.000000e+00 1.621899e-11 1.211510e-61 3.941520e-178 0.000000e+00
1.635e+04 1.000000e+00 1.306253e-11 3.228096e-62 7.985631e-180 0.000000e+00
1.648e+04 1.000000e+00 6.869461e-12 1.500633e-63 1.722188e-183 0.000000e+00
1.659e+04 1.000000e+00 5.649327e-12 4.535279e-64 5.052377e-185 0.000000e+00
1.669e+04 1.000000e+00 1.303834e-12 8.024053e-67 2.465491e-192 0.000000e+00
1.679e+04 1.000000e+00 4.915522e-13 1.095564e-68 2.537088e-197 0.000000e+00
1.689e+04 1.000000e+00 1.379352e-12 5.826209e-67 6.009567e-193 0.000000e+00
1.700e+04 1.000000e+00 1.869329e-12 1.448503e-66 4.521358e-192 0.000000e+00
1.715e+04 1.000000e+00 3.114312e-12 7.456747e-66 1.996512e-190 0.000000e+00
1.742e+04 1.000000e+00 4.882379e-13 1.962219e-69 4.882788e-200 0.000000e+00
1.789e+04 1.000000e+00 2.692002e-13 5.234008e-71 1.128667e-204 0.000000e+00
1.853e+04 1.000000e+00 1.041242e-13 7.307319e-73 1.128002e-209 0.000000e+00
1.926e+04 1.000000e+00 2.571861e-14 6.029672e-75 1.138778e-214 0.000000e+00
2.003e+04 1.000000e+00 4.574701e-16 1.573092e-80 1.565222e-227 0.000000e+00
2.084e+04 1.000000e+00 1.595364e-16 2.806146e-82 5.979387e-232 0.000000e+00
2.165e+04 1.000000e+00 1.920961e-16 5.156261e-82 2.480680e-231 0.000000e+00
2.245e+04 1.000000e+00 3.575010e-16 3.958588e-81 2.928875e-229 0.000000e+00
2.325e+04 1.000000e+00 6.181036e-16 4.537378e-80 2.052960e-226 0.000000e+00
2.405e+04 1.000000e+00 4.610380e-15 2.706700e-77 4.944782e-220 0.000000e+00
2.487e+04 1.000000e+00 2.658525e-15 4.182773e-78 5.769911e-222 0.000000e+00
2.570e+04 1.000000e+00 9.466304e-15 2.062973e-76 3.723288e-218 0.000000e+00
2.659e+04 1.000000e+00 4.215218e-14 3.361232e-74 7.217552e-213 0.000000e+00
2.764e+04 1.000000e+00 2.877332e-14 8.778132e-75 2.769444e-214 0.000000e+00
